id,year,type_of_violence,conflict_name,dyad_name,side_a,side_b,country,region,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,where_coordinates,latitude,longitude,preliminary
94229,2011,1,India: Bodoland,Government of India - NDFB,Government of India,NDFB,India,Asia,2011-03-16,2011-03-16,0,1,0,0,1,1,1,Dhekiajuli town,26.721277,92.503471,
90723,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-03-17,2011-03-19,1,0,0,0,1,1,1,Jhargram village,22.317987,86.873252,
87845,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-03-18,2011-03-18,0,1,0,0,1,1,1,Baramulla district,34.192870,74.369200,
85407,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-03-19,2011-03-20,0,0,1,0,1,1,1,Umarpal village,20.504241,80.753555,
93793,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-03-19,2011-03-19,1,1,0,0,2,2,2,Shopian district,33.706088,74.844238,
85408,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-03-20,2011-03-20,0,0,1,0,1,1,1,Gadchiroli district,19.890101,79.849712,
85409,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-03-20,2011-03-20,0,0,2,0,2,2,2,Kanauda village,24.437554,84.631114,
88955,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-03-20,2011-03-20,0,0,1,0,1,1,1,Rajnandgaon district,21.055995,80.757244,
88956,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-03-21,2011-03-21,0,0,1,0,1,1,1,Gariaband village,20.609203,82.095916,
90724,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-03-23,2011-03-23,0,2,0,0,2,2,2,Narayanpur district,19.604260,81.081190,
85455,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-03-24,2011-03-24,0,0,1,0,1,1,1,Koracha village,20.401752,80.652324,
90726,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-03-24,2011-03-24,1,0,0,0,1,1,1,Ghatshila town,22.591578,86.465602,
93794,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-03-28,2011-03-28,0,1,0,0,1,1,1,Reban village,34.300630,74.418990,
85972,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-03-29,2011-03-29,0,0,1,0,1,1,1,Palamu district,23.916670,84.083330,
88958,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-03-30,2011-03-30,0,0,1,0,1,1,1,"Kotgul village, Korchi sub-district",20.562150,80.578037,
90727,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-03-31,2011-03-31,0,0,1,0,1,1,1,Tola Hasikol village,24.607108,86.285369,
88959,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-04-02,2011-04-02,0,0,1,0,1,1,1,West Midnapore district,21.937288,87.776337,
88960,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-04-02,2011-04-02,0,0,2,0,2,2,2,Naguluru village,18.101015,81.952941,
93795,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-04-03,2011-04-03,0,1,0,0,1,1,1,Shopian district,33.706088,74.844238,
86372,2011,1,India: Bodoland,Government of India - NDFB - RD,Government of India,NDFB - RD,India,Asia,2011-04-04,2011-04-04,3,0,0,0,3,3,3,Kokrajhar district,27.500000,95.000000,
88496,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-04-04,2011-04-04,0,0,1,0,1,1,1,Jhargram village,22.317987,86.873252,
88962,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-04-04,2011-04-04,0,0,1,0,1,1,1,Jhargram village,22.317987,86.873252,
94230,2011,1,India: Bodoland,Government of India - NDFB,Government of India,NDFB,India,Asia,2011-04-04,2011-04-04,3,0,0,0,3,3,3,Kokrajhar district,27.500000,95.000000,
94232,2011,1,India: Bodoland,Government of India - NDFB,Government of India,NDFB,India,Asia,2011-04-04,2011-04-04,0,0,2,0,2,2,2,Kokrajhar district,27.500000,95.000000,
88004,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-04-05,2011-04-05,0,1,0,0,1,1,1,Dadh Sara village,33.892218,75.093383,
86750,2011,1,India: Bodoland,Government of India - NDFB - RD,Government of India,NDFB - RD,India,Asia,2011-04-07,2011-04-07,0,2,0,0,2,2,2,Sonitpur district,26.633333,92.800000,
90728,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-04-08,2011-04-08,1,0,0,0,1,1,1,Kandoli village,19.464919,80.359134,
96451,2011,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2011-04-08,2011-04-08,0,0,0,1,1,1,1,Baramulla district,34.192870,74.369200,
86136,2011,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2011-04-10,2011-04-10,0,0,1,0,1,1,1,Sopore town,34.274824,74.475391,
88963,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-04-12,2011-04-12,0,0,2,0,2,2,2,Latehar district,23.750000,84.400000,
88964,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-04-13,2011-04-13,0,0,2,0,2,2,2,Antikheta village,23.775873,84.340610,
88966,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-04-13,2011-04-13,0,0,1,0,1,1,1,Bokaro district,23.666084,86.383872,
94470,2011,1,India: Nagaland,Government of India - NSCN-IM,Government of India,NSCN-IM,India,Asia,2011-04-15,2011-04-15,7,0,1,0,8,8,8,Riha village,24.860832,94.158874,
87398,2011,3,PLFI - Civilians,PLFI - Civilians,PLFI,Civilians,India,Asia,2011-04-18,2011-04-18,0,0,2,0,2,2,2,Khunti district,22.997710,85.274550,
88961,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-04-18,2011-04-18,0,0,1,0,1,1,1,Jamui district,24.716987,86.329254,
85990,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-04-19,2011-04-19,0,0,1,0,1,1,1,Orkel town,18.256915,82.053405,
90725,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-04-19,2011-04-19,1,0,0,0,1,1,1,Gaya district,24.696359,84.780288,
86620,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-04-20,2011-04-20,0,0,1,0,1,1,1,Ramsinghdih village,24.640122,86.504692,
88967,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-04-20,2011-04-20,0,0,2,0,2,2,2,Bijapur district,18.843220,80.776100,
89605,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-04-20,2011-04-20,1,0,1,0,2,2,2,Ramsinghdih village,24.640122,86.504692,
93796,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-04-21,2011-04-21,0,1,0,0,1,1,1,Kishtwar district,33.529580,76.014620,
93797,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-04-21,2011-04-21,0,1,0,0,1,1,1,Chhatroo village,33.478340,75.514644,
88005,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-04-23,2011-04-23,1,0,0,0,1,1,1,Gool village,33.275584,75.021236,
93798,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-04-23,2011-04-24,0,2,0,0,2,2,2,Ramban district,33.323010,75.186100,
86296,2011,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2011-04-24,2011-04-24,0,0,1,0,1,1,1,Kreri village,34.159137,74.499328,
89967,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-04-24,2011-04-24,0,1,0,0,1,1,1,Tentulipader village,18.342123,82.330772,
86600,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-04-25,2011-04-25,0,0,1,0,1,1,1,Khunti district,22.997710,85.274550,
86654,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-04-25,2011-04-25,0,0,2,0,2,2,2,Khunti district,22.997710,85.274550,
87150,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-04-25,2011-04-25,0,0,1,0,1,1,1,Chama village,23.927537,84.395503,
93803,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-04-25,2011-04-25,2,0,0,0,2,2,2,Srinagar town,34.080399,74.823383,
85557,2011,1,India: Manipur,Government of India - PLA,Government of India,PLA,India,Asia,2011-04-26,2011-04-26,0,2,0,0,2,2,2,Ukhrul district,24.966667,93.550000,
87175,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-04-28,2011-04-28,0,0,1,0,1,1,1,Brinda village,22.986269,84.575683,
86297,2011,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2011-04-30,2011-04-30,0,0,1,0,1,1,1,Sopore town,34.274824,74.475391,
87722,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-04-30,2011-04-30,0,0,1,0,1,1,1,Bandhugaon village,18.934767,83.251693,
89968,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-04-30,2011-04-30,0,1,0,0,1,1,1,"Karakagudem village, Pinapaka sub-district",18.039875,80.610752,
88968,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-05-01,2011-05-01,0,0,1,0,1,1,1,Kalimela village,18.081869,81.757598,
93799,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-05-02,2011-05-02,0,1,0,0,1,1,1,Udhampur town,32.896695,75.094665,
90729,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-05-03,2011-05-03,11,0,0,0,11,11,11,Lohardaga district,23.460937,84.582973,
87493,2011,3,PLFI - Civilians,PLFI - Civilians,PLFI,Civilians,India,Asia,2011-05-06,2011-05-06,0,0,1,0,1,1,1,West Singhbhum district,22.614783,85.532581,
90099,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-05-08,2011-05-08,1,0,0,0,1,1,1,Khutepal village,18.684120,81.355403,
86234,2011,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2011-05-10,2011-05-10,0,0,1,0,1,1,1,Sopore town,34.274824,74.475391,
93800,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-05-12,2011-05-12,1,0,0,0,1,1,1,Lolab valley,34.494611,74.410497,
87757,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-05-13,2011-05-13,0,0,1,0,1,1,1,Gadchiroli district,19.890101,79.849712,
58475,2011,1,India - Pakistan,Government of India - Government of Pakistan,Government of India,Government of Pakistan,India,Asia,2011-05-14,2011-05-14,1,0,0,0,1,1,1,Jammu district,32.750000,74.833330,
88250,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-05-15,2011-05-15,0,0,2,0,2,2,2,Patamda village,22.902684,86.398017,
88970,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-05-15,2011-05-15,0,0,1,0,1,1,1,Jamui district,24.716987,86.329254,
88973,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-05-15,2011-05-15,0,0,2,0,2,2,2,Jamui district,24.716987,86.329254,
86799,2011,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2011-05-16,2011-05-16,0,0,1,0,1,1,1,Chhatroo village,33.478340,75.514644,
88251,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-05-16,2011-05-16,0,0,1,0,1,1,1,Mangapet village,18.253960,80.519810,
93804,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-05-16,2011-05-16,0,1,0,0,1,1,1,Sopore town,34.274824,74.475391,
90688,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-05-17,2011-05-17,1,0,0,0,1,1,1,Dantewada district,18.499960,81.379640,
90730,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-05-17,2011-05-17,7,0,0,0,7,7,7,Dantewada district,18.499960,81.379640,
90731,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-05-17,2011-05-17,5,0,0,0,5,5,5,Borguda village,18.351873,81.602600,
93807,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-05-17,2011-05-17,1,0,0,0,1,1,1,Sopore town,34.274824,74.475391,
84151,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-05-19,2011-05-19,1,0,0,0,1,1,1,Cherpal village,18.766822,80.940200,
90732,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-05-19,2011-05-19,1,13,0,0,14,14,14,Gadchiroli district,19.890101,79.849712,
90733,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-05-19,2011-05-19,3,8,0,0,11,11,11,Tadgaon village,19.419252,80.506305,
84189,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-05-21,2011-05-21,0,0,1,0,1,1,1,Dantewada district,18.499960,81.379640,
90734,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-05-23,2011-05-23,9,0,0,0,9,9,9,Sunabeda village,20.536828,82.481857,
93810,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-05-23,2011-05-23,0,1,0,0,1,1,1,Thanamandi town,33.523237,74.370067,
90735,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-05-24,2011-05-24,0,0,0,0,0,9,0,Nuapada district,20.600000,82.500000,
93808,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-05-25,2011-05-25,0,1,0,0,1,1,1,Doda district,33.100810,75.649700,
93811,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-05-25,2011-05-25,0,1,0,0,1,1,1,Handwara town,34.336275,74.235023,
93812,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-05-26,2011-05-26,0,2,0,0,2,2,2,Kellar village,33.780026,74.791599,
88974,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-05-27,2011-05-27,0,0,1,0,1,1,1,Nuapada district,20.600000,82.500000,
93801,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-05-27,2011-05-27,0,0,0,0,0,2,0,Nowpora Kalan village,34.294892,74.435709,
93813,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-05-27,2011-05-27,0,2,0,0,2,2,2,Sopore town,34.274824,74.475391,
96452,2011,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2011-05-27,2011-05-27,0,0,2,0,2,2,2,Rajwar forest area,34.382960,74.219450,
90736,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-06-01,2011-06-01,0,0,1,0,1,1,1,Tamar village,23.044687,85.659679,
84190,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-06-02,2011-06-02,1,0,0,0,1,1,1,Dantewada district,18.499960,81.379640,
88976,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-06-02,2011-06-02,0,0,1,0,1,1,1,Rohtas district,25.064562,83.869571,
90737,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-06-02,2011-06-02,0,3,0,0,3,3,3,Khunti district,22.997710,85.274550,
93814,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-06-03,2011-06-03,0,3,0,0,3,3,3,Seen village,34.278111,74.315303,
89455,2011,1,India: Garoland,Government of India - GNLA,Government of India,GNLA,India,Asia,2011-06-04,2011-06-04,3,0,0,0,3,3,3,Thapa Darenchi village,25.866455,90.638702,
95370,2011,1,India: Assam,Government of India - ULFA,Government of India,ULFA,India,Asia,2011-06-04,2011-06-04,0,1,0,0,1,1,1,Thalkuchi village,26.656655,91.483333,
88977,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-06-05,2011-06-05,0,0,0,1,1,1,1,Kush Bani village,22.499162,86.954418,
84170,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-06-06,2011-06-06,0,2,0,0,2,2,2,Narayanpur town,19.717531,81.239814,
90738,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-06-06,2011-06-06,0,1,0,0,1,1,1,Dampaya village,18.909097,80.553375,
88978,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-06-08,2011-06-08,0,0,1,0,1,1,1,Aurangabad district,24.781733,84.248920,
93817,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-06-08,2011-06-08,1,0,0,0,1,1,1,Sopore town,34.274824,74.475391,
88981,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-06-09,2011-06-09,0,0,1,0,1,1,1,Redhamal village,20.371589,82.556091,
88982,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-06-09,2011-06-09,0,0,1,0,1,1,1,Chamorshi sub-district,19.840101,79.896789,
88983,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-06-09,2011-06-09,0,0,1,0,1,1,1,Regadi village,19.767334,80.116744,
90739,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-06-09,2011-06-09,5,0,0,0,5,5,5,Narayanpur district,19.604260,81.081190,
90740,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-06-10,2011-06-10,10,0,0,0,10,10,10,Chhattisgarh state,21.500000,82.000000,
93802,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-06-10,2011-06-10,0,2,0,0,2,2,2,Doda district,33.100810,75.649700,
90741,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-06-11,2011-06-11,3,0,0,0,3,3,3,Chhattisgarh state,21.500000,82.000000,
95371,2011,1,India: Assam,Government of India - ULFA,Government of India,ULFA,India,Asia,2011-06-11,2011-06-11,0,1,0,0,1,1,1,Ovatajan Gaon village,27.470847,95.587665,
88979,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-06-13,2011-06-13,0,0,1,0,1,1,1,Repanpalli village,19.171238,80.156097,
88980,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-06-13,2011-06-13,0,0,1,0,1,1,1,Jamui district,24.716987,86.329254,
88986,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-06-13,2011-06-13,0,0,1,0,1,1,1,Malkangiri district,18.295306,82.156063,
86953,2011,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2011-06-15,2011-06-15,0,0,1,0,1,1,1,Jammu and Kashmir state,33.916670,76.666670,
93815,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-06-15,2011-06-15,0,1,0,0,1,1,1,Kupwara district,34.372601,74.167293,
88632,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-06-16,2011-06-16,0,2,0,0,2,2,2,Handwara town,34.336275,74.235023,
88310,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-06-17,2011-06-17,0,0,1,0,1,1,1,Narayanpur district,19.604260,81.081190,
90742,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-06-17,2011-06-17,0,0,1,0,1,1,1,Narayanpur district,19.604260,81.081190,
87551,2011,1,India: Bodoland,Government of India - NDFB - RD,Government of India,NDFB - RD,India,Asia,2011-06-18,2011-06-18,0,2,0,0,2,2,2,Guresimram village,25.916553,90.796417,
90743,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-06-20,2011-06-20,0,2,0,0,2,2,2,Bijapur district,18.843220,80.776100,
90745,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-06-20,2011-06-20,1,0,0,0,1,1,1,Bokaro district,23.666084,86.383872,
90746,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-06-21,2011-06-21,0,1,0,0,1,1,1,Bolangir district,20.594803,83.368373,
94234,2011,1,India: Bodoland,Government of India - NDFB,Government of India,NDFB,India,Asia,2011-06-21,2011-06-21,0,3,0,0,3,3,3,Gossaigaon town,26.434928,89.986839,
88987,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-06-22,2011-06-22,0,0,1,0,1,1,1,Dumaria village,24.437101,84.379238,
89143,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-06-23,2011-06-23,0,1,0,0,1,1,1,Bandipore town,34.421456,74.667213,
93816,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-06-23,2011-06-23,0,2,0,0,2,2,2,Poonch district,33.770000,74.100000,
87550,2011,1,India: Bodoland,Government of India - NDFB - RD,Government of India,NDFB - RD,India,Asia,2011-06-24,2011-06-24,0,2,0,0,2,2,2,Kokrajhar district,27.500000,95.000000,
88311,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-06-25,2011-06-25,0,0,1,0,1,1,1,Murumgaon village,20.346814,80.485774,
90747,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-06-25,2011-06-25,0,1,0,0,1,1,1,Koraput district,18.797604,82.486953,
88391,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-06-26,2011-06-26,0,0,1,0,1,1,1,"Ubdali village, Dhanora sub-district",20.490312,80.394084,
90749,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-06-26,2011-06-26,2,8,0,0,10,10,10,Kirandul town,18.608271,81.267848,
90750,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-06-26,2011-06-26,4,0,0,0,4,4,4,Kirandul town,18.608271,81.267848,
86954,2011,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2011-06-27,2011-06-27,0,0,1,0,1,1,1,Kangan village,34.267406,74.901031,
93818,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-06-27,2011-06-27,0,2,0,0,2,2,2,Quil Shikargah village,33.878292,75.109535,
93819,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-06-27,2011-07-06,1,0,0,0,1,1,1,Srinagar district,34.204662,74.810474,
85770,2011,1,India: Manipur,Government of India - PLA,Government of India,PLA,India,Asia,2011-06-28,2011-06-28,0,1,0,0,1,1,1,Imphal West district,24.966667,93.550000,
88921,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-06-28,2011-06-28,0,0,1,0,1,1,1,Giridih district,24.309280,86.071067,
90287,2011,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2011-06-29,2011-06-29,1,0,0,0,1,1,1,Srinagar district,34.204662,74.810474,
84133,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-06-30,2011-06-30,0,0,2,0,2,2,2,Khobramendha village,20.540999,80.436946,
90748,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-06-30,2011-06-30,0,1,0,0,1,1,1,Mainpur village,20.643729,82.171642,
88992,2011,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2011-07-01,2011-07-01,0,0,6,0,6,6,6,Munger district,25.212348,86.570537,
90744,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-07-01,2011-07-01,0,1,0,0,1,1,1,Pandapada village,21.464630,85.696411,
90751,2011,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2011-07-01,2011-07-01,0,3,0,0,3,3,3,"Tilaiya village, Hazaribagh sub-district",24.015190,85.519725,
